ZONING_ID,ZONING,ZONE_FILE,PD_USE,PD_DENSITY,DEV_AS_PD,COLOR_CODE,TOPOLOGY_VALIDATION
903,CO,,,0,,4,Yes
904,A(PD),82048,Com,0,,6,Yes
905,CP,,,0,,5,Yes
906,R-1-8,,,0,,1,Yes
907,CP,,,0,,5,Yes
6954,A(PD),03024,Ind,0,,13,Yes
447,R-2,,,0,,2,Yes
6893,A,,,0,,17,Yes
449,R-M,,,0,,3,Yes
451,R-1-8,04038,,0,,1,Yes
5718,R-1-8,,,0,,1,Yes
6182,A(PD),85075,Com,0,,6,Yes
550,A(PD),91041,Res,4.3,Yes,1,Yes
551,R-M,,,0,,3,Yes
552,A(PD),07019,Com,0,,6,Yes
553,CP,05110,,0,,5,Yes
555,LI,,,0,,14,Yes
556,CN,93043,,0,,6,Yes
4467,CP,,,0,,5,Yes
558,A(PD),95016,PQP,0,,16,Yes
4634,A(PD),92058,Res,10,Yes,2,Yes
635,A(PD),87080,Res,8.4,Yes,2,Yes
637,A(PD),87018,Res,8,Yes,1,Yes
7403,A(PD),87069,Res,8,Yes,1,Yes
713,R-1-1,,,0,,1,Yes
6095,R-2,,,0,,2,Yes
5543,A(PD),05058,Res,8,Yes,1,Yes
5546,CN,,,0,,6,Yes
935,CN,,,0,,6,Yes
936,IP(PD),98006,Ind,0,,13,Yes
454,R-2(PD),77194,OS,0,,17,Yes
6255,A(PD),96065,Com,0,,6,Yes
5719,A(PD),81149,Res,9.3,Yes,2,Yes
5722,A(PD),92018,Res,12.5,Yes,2,Yes
6218,R-2(PD),77194,Res,8.4,Yes,2,Yes
456,R-M,,,0,,3,Yes
7934,R-1-8(PD),13002,Res,9.4,Yes,2,Yes
560,A(PD),95016,Res,57.7,Yes,3,Yes
561,CP,,,0,,5,Yes
562,A(PD),84087,Res,10.8,Yes,2,Yes
4647,A(PD),02028,Res,13,Yes,2,Yes
615,R-1-5(PD),74087,Res,5.9,Yes,1,Yes
715,R-1-5,,,0,,1,Yes
716,R-M(CL),67001,Res,0,,3,Yes
717,WATER,,,0,,19,Yes
5585,A,,,0,,17,Yes
7673,R-1-1,,,0,,1,Yes
940,CN,02015,,0,,6,Yes
942,A(PD),04007,Res,26.3,Yes,3,Yes
943,R-M,,,0,,3,Yes
6037,R-M,,,0,,3,Yes
854,CO,,,0,,4,Yes
6094,CN,,,0,,6,Yes
5621,HI(PD),70185,Ind,0,,15,Yes
973,A(PD),70074,Ind,0,,13,Yes
5623,R-M,,,0,,3,Yes
6990,LI,,,0,,14,Yes
458,R-1-8,,,0,,1,Yes
459,R-2(PD),77029,Res,11.5,Yes,2,Yes
460,R-2,,,0,,2,Yes
6879,A(PD),97005,Res,12.7,Yes,2,Yes
617,R-1-8,,,0,,1,Yes
618,R-1-5(PD),74087,OS,0,,17,Yes
7002,A(PD),03093,PQP,0,,16,Yes
6881,CO,,,0,,4,Yes
720,A(PD),04093,Res,22.9,Yes,2,Yes
722,A,,,0,,17,Yes
723,CP,,,0,,5,Yes
5579,A(PD),09006,Res,30,Yes,3,No
5580,A(PD),09006,Res,30,Yes,3,No
5581,A(PD),09006,Res,30,Yes,3,No
5583,A(PD),09006,Com,0,,6,No
5584,A(PD),09006,Com,0,,6,No
6217,CG,,,0,,7,Yes
4412,R-1-8,,,0,,1,Yes
675,A(PD),93014,Com,0,,6,Yes
5756,A(PD),93030,Res,27,Yes,3,Yes
880,CP,,,0,,5,Yes
5022,A(PD),82005,Res,52.2,Yes,3,Yes
5023,CG,,,0,,7,Yes
5024,A(PD),06085,Res,64.6,Yes,3,Yes
5025,A(PD),06118,Res,8.3,Yes,2,Yes
5747,A(PD),91023,Res,19.8,Yes,2,Yes
5903,HI,,,0,,15,Yes
5907,A(PD),85108,Res,10.5,Yes,2,Yes
461,CG,,,0,,7,Yes
462,A(PD),80048,Res,14.2,Yes,2,Yes
463,A(PD),80248,Res,13.6,Yes,2,Yes
464,CG(PD),70052,Res,21.6,Yes,2,Yes
465,R-1-8,,,0,,1,Yes
5218,A(PD),88059,Res,0.8,Yes,1,Yes
528,CG,09031,,0,,7,Yes
5006,A(PD),82006,Ind,0,,13,Yes
623,R-1-8,,,0,,1,Yes
625,A(PD),70043,Res,6.6,Yes,1,Yes
626,R-1-8,,,0,,1,Yes
676,A(PD),99064,Com,0,,6,Yes
677,A(PD),01042,Res,13.5,Yes,2,Yes
6236,A(PD),95026,Com,0,,6,Yes
4317,R-M,,,0,,3,Yes
680,CO,,,0,,4,Yes
4322,R-1-8,,,0,,1,Yes
682,R-2(PD),77087,Res,11.4,Yes,2,Yes
683,CO,,,0,,4,Yes
6096,R-2,,,0,,2,Yes
910,HI,,,0,,15,Yes
911,LI(PD),70023,Ind,0,,14,Yes
1017,A(PD),91078,Res,7.4,Yes,1,Yes
1018,CO,88050,,0,,4,Yes
1020,A,80203,,0,,17,Yes
4293,CP,,,0,,5,Yes
4302,R-1-2,,,0,,1,Yes
529,R-1-8,,,0,,1,Yes
530,R-1-8,,,0,,1,Yes
5236,A(PD),98077,Res,8.3,Yes,2,Yes
534,CP,,,0,,5,Yes
7001,A,,,0,,17,Yes
538,R-1-8,,,0,,1,Yes
595,A(PD),85001,Res,15,Yes,2,Yes
596,A(PD),84080,Res,15.2,Yes,2,Yes
597,A(PD),85061,Res,9.2,Yes,2,Yes
6036,A(PD),05104,Res,31.3,Yes,3,Yes
684,CP,,,0,,5,Yes
685,CP,,,0,,5,Yes
687,A(PD),91066,Res,4.8,Yes,1,Yes
688,R-1-8(PD),71011,Res,12.8,Yes,2,Yes
4321,R-M(PD),77121,Res,11,Yes,2,Yes
652,A(PD),85058,Res,16,Yes,2,Yes
653,R-M(PD),71004,Com,0,,6,Yes
654,A(PD),85117,Res,9.7,Yes,2,Yes
1037,A(PD),98055,Res,1.9,Yes,1,Yes
1038,A(PD),93031,Res,0.5,Yes,1,Yes
1039,A(PD),98034,Res,0.7,Yes,1,Yes
5746,A(PD),00127,Res,5.6,Yes,1,Yes
1056,A,,,0,,17,Yes
540,R-1-8,,,0,,1,Yes
492,R-1-2(PD),79099,Res,1.8,Yes,1,Yes
493,R-1-1,,,0,,1,Yes
494,R-1-5(PD),79133,Res,1.9,Yes,1,Yes
495,R-1-1,,,0,,1,Yes
599,A(PD),88053,Res,7,Yes,1,Yes
600,R-1-8,,,0,,1,Yes
5650,R-1-8(PD),71124,Res,8,Yes,1,Yes
602,A(PD),85060,Res,9,Yes,2,Yes
603,A(PD),86059,Res,10.3,Yes,2,Yes
7556,A(PD),83001,Res,12.9,Yes,2,Yes
655,A(PD),96031,Res,7.8,Yes,1,Yes
659,R-M(PD),75070,Res,9.1,Yes,2,Yes
660,R-1-8(PD),75070,Res,9.1,Yes,2,Yes
661,A(PD),10027,Com,0,,6,Yes
4999,A(PD),05036,Res,17.3,Yes,2,Yes
700,R-2,,,0,,2,Yes
702,R-1-5,,,0,,1,Yes
703,R-1-8,,,0,,1,Yes
704,R-1-1,,,0,,1,Yes
7612,A,,,0,,17,Yes
5770,R-1-8(PD),70139,Res,10.9,Yes,2,Yes
5773,CN,,,0,,6,Yes
5781,CP,,,0,,5,Yes
999,A(PD),80279,Ind,0,,13,Yes
496,R-1-8(PD),70010,Res,12,Yes,2,Yes
498,A(PD),70044,Res,4,Yes,1,Yes
499,R-M(PD),69065,Res,19.8,Yes,2,Yes
500,R-1-1,,,0,,1,Yes
501,A(PD),78185,Res,1,Yes,1,Yes
574,A(PD),87065,Res,20.2,Yes,2,Yes
575,A(PD),96027,Res,24.8,Yes,2,Yes
576,A,,,0,,17,Yes
3947,CP,,,0,,5,No
6897,CP,,,0,,5,Yes
581,A(PD),86033,Res,29.3,Yes,3,Yes
608,A(PD),97034,Res,7.6,Yes,1,Yes
7957,A,,,0,,17,Yes
706,A,,,0,,17,Yes
5009,R-1-5,,,0,,1,Yes
707,R-1-8,,,0,,1,Yes
709,A(PD),87095,Res,1.6,Yes,1,Yes
710,R-1-2,,,0,,1,Yes
6237,CP,,,0,,5,Yes
1069,A(PD),03009,Res,4.9,Yes,1,Yes
6238,R-2,,,0,,2,Yes
1021,A(PD),99084,Res,6,Yes,1,Yes
5139,R-1-8(PD),74066,Res,5.5,Yes,1,Yes
480,CP,,,0,,5,Yes
482,LI,,,0,,14,Yes
511,LI,,,0,,14,Yes
512,R-1-8,,,0,,1,Yes
514,R-MH,,,0,,2,Yes
516,R-MH,,,0,,2,Yes
610,R-1-8,,,0,,1,Yes
6085,A(PD),06093,Mix,70.6,Yes,18,Yes
6068,A(PD),13055,Mix,191.6,Yes,18,Yes
6071,A(PD),06061,Res,61.9,Yes,3,Yes
6093,CO,,,0,,4,Yes
7674,R-1-2,,,0,,1,Yes
7671,R-1-5,,,0,,1,Yes
743,A(PD),83070,Res,10.5,Yes,2,Yes
745,A(PD),97030,Res,9.9,Yes,2,Yes
747,A(PD),95003,Com,0,,6,Yes
7683,CN,,,0,,6,Yes
1215,A,,,0,,17,Yes
1301,IP,83031,,0,,13,Yes
1303,R-1-8(PD),67001,Res,5.5,No,1,Yes
1323,A(PD),80175,Res,10.6,Yes,2,Yes
1325,CO,,,0,,4,Yes
1347,R-1-1,,,0,,1,Yes
1348,A(PD),80253,Res,11.6,Yes,2,Yes
1404,A(PD),04076,Res,48,Yes,3,Yes
4534,A(PD),98060,Res,13,Yes,2,Yes
1328,R-2,,,0,,2,Yes
5724,A(PD),00061,Res,65,Yes,3,Yes
1330,A(PD),85074,Com,0,,6,Yes
1332,A(PD),78137,Com,0,,6,Yes
1424,A(PD),94036,Com,0,,6,Yes
1161,R-1-8(CL),69002,Res,0,,1,Yes
1162,R-1-1,,,0,,1,Yes
882,A(PD),05072,Res,7.5,Yes,1,Yes
885,CN,,,0,,6,Yes
7897,LI,,,0,,14,Yes
805,A(PD),00101,Res,43,Yes,3,Yes
806,LI,,,0,,14,Yes
4524,R-M(PD),77145,Res,16.7,Yes,2,Yes
5160,A(PD),03061,Res,17.4,Yes,2,Yes
5188,A(PD),98002,Res,11.9,Yes,2,Yes
6196,A(PD),97025,Res,79,Yes,3,Yes
7898,CIC,12016,,0,,11,Yes
1350,R-2,,,0,,2,Yes
1352,R-1-8,,,0,,1,Yes
1440,A(PD),81122,Res,7.9,Yes,1,Yes
1466,A(PD),04033,Res,11.1,Yes,2,Yes
1467,R-2,,,0,,2,Yes
6241,LI,,,0,,14,Yes
1189,A(PD),90058,Ind,0,,13,Yes
1190,A(PD),78176,Ind,0,,13,Yes
1192,A,,,0,,17,Yes
5728,LI,,,0,,14,Yes
4635,R-1-8(PD),72082,Res,8,No,1,Yes
4655,CN,89124,,0,,6,Yes
7945,R-1-8,,,0,,1,Yes
7947,CP,,,0,,5,Yes
789,A(PD),89085,Res,8,Yes,1,Yes
791,A(PD),95023,Res,26.2,Yes,3,Yes
792,A(PD),92033,Com,0,,6,Yes
793,IP,,,0,,13,Yes
796,A(PD),03056,Mix,72,Yes,18,Yes
829,A(PD),02084,Res,28.4,Yes,3,Yes
830,CN,,,0,,6,Yes
831,R-1-8,,,0,,1,Yes
832,A(PD),79132,Res,16.2,Yes,2,Yes
6882,R-1-1,,,0,,1,Yes
6203,R-M,,,0,,3,Yes
6197,A(PD),85096,Com,0,,6,Yes
842,A(PD),86109,Mix,30.4,Yes,18,Yes
843,A(PD),85097,Res,12.8,Yes,2,Yes
844,R-M(PD),78103,Res,41.5,Yes,3,Yes
845,R-2,,,0,,2,Yes
6199,CG,,,0,,7,Yes
6201,CN,,,0,,6,Yes
6202,R-1-8,,,0,,1,Yes
1146,CP(PD),77121,Com,0,,5,Yes
6244,R-M(PD),71010,Res,30.3,Yes,3,Yes
1305,A(PD),99046,Res,12.6,Yes,2,Yes
4767,A(PD),85024,PQP,0,,16,Yes
7692,A(PD),07010,Res,25,Yes,2,Yes
4768,A(PD),81095,Res,24.7,Yes,2,Yes
1400,R-1-8,,,0,,1,Yes
1285,A(PD),90027,Res,8.8,Yes,2,Yes
1286,CG,,,0,,7,Yes
1500,R-1-8,,,0,,1,Yes
1501,A(PD),87078,Res,14.7,Yes,2,Yes
1502,R-1-2,,,0,,1,Yes
6885,A(PD),84102,Res,22.4,Yes,2,Yes
6886,R-M(PD),78117,Res,19.1,Yes,2,Yes
951,R-2,,,0,,2,Yes
1140,A(PD),83010,Res,23.4,Yes,2,Yes
1141,A(PD),84025,Res,12,Yes,2,Yes
4327,CO,,,0,,4,Yes
4325,A(PD),78102,Res,2,Yes,1,Yes
864,A(PD),96067,Res,14.1,Yes,2,Yes
5133,A(PD),96042,Res,24.9,Yes,2,Yes
869,A(PD),02049,Res,8.3,Yes,2,Yes
7856,CP,,,0,,5,Yes
5905,A(PD),84036,Res,17.7,Yes,2,Yes
5906,R-M(PD),77210,Res,18.6,Yes,2,Yes
7857,CN(PD),12001,Com,0,,6,Yes
894,HI,,,0,,15,Yes
896,R-2,,,0,,2,Yes
7865,A(PD),07071,OS,0,,17,Yes
898,LI,,,0,,14,Yes
899,CN,,,0,,6,Yes
900,R-1-8,,,0,,1,Yes
901,R-2,,,0,,2,Yes
7902,A(PD),11012,Res,2,Yes,1,Yes
4464,R-1-8(PD),75063,Com,0,,6,Yes
5114,A(PD),90012,Res,1.8,Yes,1,Yes
5134,A(PD),87102,Res,22.2,Yes,2,Yes
1850,R-M,,,0,,3,Yes
5135,A(PD),96042,Res,24.9,Yes,2,Yes
1503,A,,,0,,17,Yes
1426,A(PD),03057,Res,48,Yes,3,Yes
1427,LI,,,0,,14,Yes
1428,IP,,,0,,13,Yes
886,CP,,,0,,5,Yes
5759,R-1-8(PD),75058,Res,8,Yes,1,Yes
5780,A(PD),86048,Res,18.7,Yes,2,Yes
889,LI,,,0,,14,Yes
891,R-M,,,0,,3,Yes
5036,IP,,,0,,13,Yes
797,A(PD),97080,Mix,30.8,Yes,18,Yes
902,A(PD),81004,Com,0,,6,Yes
1009,A(PD),98088,Res,5,Yes,1,Yes
927,A(PD),86074,Ind,0,,13,Yes
928,A(PD),03079,Ind,0,,13,Yes
5567,CN,,,0,,6,Yes
932,CP,,,0,,5,Yes
3882,CG,,,0,,7,Yes
959,CN,,,0,,6,Yes
1443,A(PD),01022,Res,39.3,Yes,3,Yes
1444,A(PD),86025,Res,15.8,Yes,2,Yes
1445,CP,,,0,,5,Yes
1446,R-M,,,0,,3,Yes
1524,A(PD),91067,Res,12,Yes,2,Yes
1193,A(PD),00053,Ind,0,,13,Yes
7788,A(PD),03003,Res,1,Yes,1,Yes
5896,A(PD),03078,Res,15.8,Yes,2,Yes
5898,A(PD),86057,Ind,0,,13,Yes
1174,A(PD),96032,Res,2.5,Yes,1,Yes
6477,LI,,,0,,14,Yes
7791,A(PD),03003,OS,0,,17,Yes
798,CP,,,0,,5,Yes
799,R-1-8,93047,,0,,1,Yes
1463,A(PD),96020,Res,17,Yes,2,Yes
922,HI,,,0,,15,Yes
4523,R-2(PD),77142,Res,11.9,Yes,2,Yes
6296,R-1-8(PD),72010,Res,9.8,Yes,2,Yes
6328,CP,,,0,,5,Yes
960,IP,,,0,,13,Yes
961,A(PD),01103,Res,38.3,Yes,3,Yes
962,A(PD),04055,Mix,83.3,Yes,18,Yes
963,CN,,,0,,6,Yes
964,CN,,,0,,6,Yes
965,R-M,,,0,,3,Yes
966,IP,,,0,,13,Yes
967,R-2,,,0,,2,Yes
4610,A(PD),07100,Res,2.3,Yes,1,Yes
874,IP(PD),90060,Res,26.7,Yes,3,Yes
1276,R-MH,,,0,,2,Yes
1277,A(PD),01058,Com,0,,6,Yes
7053,R-2,08021,,0,,2,Yes
1492,A(PD),05076,Res,14.2,Yes,2,Yes
1493,LI,,,0,,14,Yes
6779,CN,,,0,,6,Yes
821,A(PD),97076,Com,0,,6,Yes
822,R-MH,,,0,,2,Yes
823,IP,,,0,,13,Yes
944,CP,,,0,,5,Yes
1136,CP,65013,,0,,5,Yes
856,A(PD),72009,Ind,0,,13,Yes
6987,A(PD),80279,OS,0,,17,Yes
6349,R-1-8,,,0,,1,Yes
6351,R-1-8,,,0,,1,Yes
958,CG,,,0,,7,Yes
1045,A,,,0,,17,Yes
6431,R-1-5,,,0,,1,Yes
866,A(PD),90051,Res,14.3,Yes,2,Yes
5154,R-1-8(PD),72162,Res,17.8,Yes,2,Yes
875,A(PD),04071,Res,13.8,Yes,2,Yes
990,R-MH,,,0,,2,Yes
5012,A(PD),05105,Res,11.3,Yes,2,Yes
1010,A,80203,,0,,17,Yes
1011,A(PD),98022,Res,7.9,Yes,1,Yes
1496,IP,,,0,,13,Yes
1851,CP,,,0,,5,Yes
1852,CN,,,0,,6,Yes
4864,LI,,,0,,14,Yes
1854,CN,,,0,,6,Yes
1855,CN,,,0,,6,Yes
1856,R-2,82043,,0,,2,Yes
1858,A(PD),01051,Res,30,Yes,3,Yes
6806,CN,08029,,0,,6,Yes
758,CO,,,0,,4,Yes
759,R-M,,,0,,3,Yes
6207,CO,,,0,,4,Yes
6668,A(PD),07070,Com,0,,6,No
763,CP,,,0,,5,Yes
765,R-1-8,,,0,,1,Yes
766,R-M,,,0,,3,Yes
767,R-2,,,0,,2,Yes
768,CO,,,0,,4,Yes
4057,LI,,,0,,14,Yes
770,A(PD),93009,Res,6,Yes,1,Yes
868,A,,,0,,17,Yes
984,CIC(PD),11023,PQP,0,,16,Yes
985,A(PD),82021,Ind,0,,13,Yes
4941,A(PD),73126,Res,8.3,Yes,2,Yes
5155,R-M,61057,,0,,3,Yes
7261,A(PD),82050,OS,0,,17,Yes
5809,R-1-8(PD),74071,Res,15.6,Yes,2,Yes
1014,R-1-5,,,0,,1,Yes
1084,A,,,0,,17,Yes
5569,IP,,,0,,13,Yes
5189,A(PD),76047,Res,7.9,Yes,1,Yes
3893,R-1-1,,,0,,1,Yes
5190,CG,,,0,,7,Yes
1109,A(PD),00011,Res,40,Yes,3,Yes
1861,CP,,,0,,5,Yes
4907,A,,,0,,17,Yes
6298,R-M(PD),79001,Res,13.3,Yes,2,Yes
6299,A(PD),89052,Com,0,,6,Yes
6300,A,,,0,,17,Yes
4397,CO,,,0,,4,Yes
4908,R-1-8(PD),76147,Com,0,,6,Yes
4836,R-1-8,,,0,,1,Yes
5729,CN,,,0,,6,Yes
912,HI,,,0,,15,Yes
913,A(PD),81144,Res,8.5,Yes,2,Yes
4710,A(PD),06012,Res,18.4,Yes,2,Yes
4711,A(PD),05113,Res,21.2,Yes,2,Yes
4712,A(PD),05022,Res,21.5,Yes,2,Yes
7012,IP,,,0,,13,Yes
945,CP,,,0,,5,Yes
5810,CO,,,0,,4,Yes
5811,CP,,,0,,5,Yes
1078,A(PD),89127,PQP,0,,16,No
5908,A(PD),03029,Mix,69,Yes,18,Yes
4709,A(PD),81141,Res,8.5,Yes,2,Yes
5537,CO,,,0,,4,Yes
5570,A(PD),09006,Res,12,Yes,2,No
5571,A(PD),09006,Res,20,Yes,2,No
6600,A(PD),00036,Res,4.2,Yes,1,Yes
1051,R-1-1,,,0,,1,Yes
5183,R-1-8(PD),70097,Res,8.6,Yes,2,Yes
5573,A(PD),09006,PQP,0,,16,No
6390,A(PD),90055,Res,15.9,Yes,2,Yes
6391,R-1-8,,,0,,1,Yes
1376,A(PD),98075,Res,8.6,Yes,2,Yes
6421,R-M,,,0,,3,Yes
6433,R-2,,,0,,2,Yes
946,CO,,,0,,4,Yes
947,A(PD),80123,Com,0,,6,Yes
948,CO,,,0,,4,Yes
949,R-M,,,0,,3,Yes
1040,A(PD),90035,Res,2.8,Yes,1,Yes
1029,A(PD),78065,Res,7,Yes,1,Yes
1102,A(PD),03001,Com,0,,6,Yes
5180,A(PD),04025,Ind,0,,13,Yes
5181,A(PD),80113,Ind,0,,13,Yes
5213,A(PD),78138,Res,5.6,Yes,1,Yes
6630,A(PD),75088,Res,6.4,Yes,1,Yes
995,LI,,,0,,14,Yes
996,LI,,,0,,14,Yes
6904,A(PD),92021,Res,15,Yes,2,Yes
1498,A(PD),85092,Res,16,Yes,2,Yes
5850,A(PD),79100,Res,20.6,Yes,2,Yes
6065,A(PD),06112,Res,13.8,Yes,2,Yes
1217,A,,,0,,17,Yes
6066,R-1-2,,,0,,1,Yes
1219,A(PD),81010,Res,23.3,Yes,2,Yes
7306,R-2,,,0,,2,Yes
7509,A(PD),03068,Res,11.3,Yes,2,Yes
860,A(PD),96076,Res,10,Yes,2,Yes
861,A(PD),84032,Ind,0,,13,Yes
862,A(PD),92004,Res,32.1,Yes,3,Yes
975,A(PD),95041,Com,0,,6,Yes
1049,A(PD),98090,Com,0,,6,Yes
5812,R-1-8(PD),74096,Res,10,Yes,2,Yes
1125,R-1-5,,,0,,1,Yes
5813,A(PD),98054,Com,0,,6,Yes
4307,A(PD),97037,Res,29.5,Yes,3,Yes
5522,R-1-1(PD),73094,OS,0,,17,Yes
988,LI,,,0,,14,Yes
1067,A(PD),87094,Res,5.7,Yes,1,Yes
6932,LI,,,0,,14,Yes
1085,A(PD),95055,Res,6.7,Yes,1,Yes
5146,R-M(PD),77010,Res,21.2,Yes,2,Yes
6256,A(PD),96049,Com,0,,6,Yes
1977,A(PD),00060,Res,9.5,Yes,2,Yes
1979,CP,,,0,,5,Yes
5937,A,,,0,,17,Yes
5938,R-M(PD),77037,Res,12.3,Yes,2,Yes
6081,CP,,,0,,5,Yes
1267,R-1-8(PD),73146,OS,0,,17,Yes
771,LI,,,0,,14,Yes
1001,A(PD),80239,Res,4.5,Yes,1,Yes
1074,R-1-8(PD),77207,Res,7.6,Yes,1,Yes
915,HI,,,0,,15,Yes
916,A,,,0,,17,Yes
6629,R-2,,,0,,2,Yes
919,A(PD),97015,Com,0,,6,Yes
4942,R-M,06044,,0,,3,Yes
7408,A(PD),88036,Res,8,Yes,1,Yes
4944,A(PD),97038,Res,7.8,Yes,1,Yes
7409,A(PD),80006,Res,9.9,Yes,2,Yes
1080,A(PD),87024,Res,6.8,Yes,1,Yes
7400,A(PD),04077,OS,0,,17,Yes
1082,R-1-2,,,0,,1,Yes
4308,A(PD),83042,Res,6.5,Yes,1,Yes
6220,A(PD),98094,Res,21,Yes,2,Yes
5795,CP(PD),13022,Com,0,,5,Yes
1113,R-1-1(PD),73094,Com,0,,6,Yes
807,LI,,,0,,14,Yes
808,A(PD),08066,Res,18.8,Yes,2,Yes
809,R-1-8,93047,,0,,1,Yes
5798,R-M(PD),78033,Res,18,Yes,2,Yes
5799,R-M,,,0,,3,Yes
1353,R-M,,,0,,3,Yes
6103,A(PD),86029,Res,22,Yes,2,Yes
6104,CN,,,0,,6,Yes
1469,A(PD),96020,Res,32,Yes,3,Yes
1470,CP,,,0,,5,Yes
5045,A(PD),06027,Res,7.3,Yes,1,Yes
5046,LI,,,0,,14,Yes
5047,A(PD),06119,Com,0,,6,Yes
1041,A(PD),86106,PQP,0,,16,Yes
7291,A(PD),98098,Res,1.3,Yes,1,Yes
7277,A(PD),97045,OS,0,,17,Yes
7586,A,,,0,,17,Yes
7401,A(PD),96042,Com,0,,6,Yes
7405,A(PD),87033,Res,7.7,Yes,1,Yes
7406,A(PD),81133,OS,0,,17,Yes
5929,CN,,,0,,6,No
1104,A(PD),99067,Res,4.8,Yes,1,Yes
5592,HI,,,0,,15,Yes
5802,CG,63084,,0,,7,Yes
5808,A(PD),01061,Mix,50,Yes,18,Yes
5804,R-M,80031,,0,,3,Yes
6322,R-M,,,0,,3,Yes
7533,CP(PD),09016,Com,0,,5,Yes
7536,A(PD),08051,Res,8.2,Yes,2,Yes
7538,A(PD),07064,Res,10,Yes,2,Yes
7754,A,81048,,0,,17,Yes
1308,R-1-5,,,0,,1,Yes
1311,R-1-8(PD),70001,Res,14,Yes,2,Yes
1118,A(PD),97013,PQP,0,,16,Yes
7268,A(PD),85015,OS,0,,17,Yes
7293,A(PD),98098,OS,0,,17,Yes
980,OS,01050,,0,,17,Yes
8075,A,80071,,0,,17,Yes
7564,A(PD),90093,Com,0,,6,Yes
1108,R-1-1(PD),73094,Com,0,,6,Yes
800,A(PD),05059,Res,15.8,Yes,2,Yes
801,A(PD),97032,Mix,39,Yes,18,Yes
802,A(PD),01007,Res,22,Yes,2,Yes
5930,CG,,,0,,7,Yes
5572,A(PD),09006,Res,30,Yes,3,No
1128,R-1-5,96001,,0,,1,Yes
1129,A(PD),81087,Res,8,Yes,1,Yes
837,CN,,,0,,6,Yes
6327,IP,,,0,,13,Yes
1068,A(PD),02043,Res,7,Yes,1,Yes
6143,R-1-8(PD),76051,Res,7.9,Yes,1,Yes
7333,A,,,0,,17,Yes
1158,A(PD),87008,Com,0,,6,Yes
4865,A(PD),04014,Res,0.1,Yes,1,Yes
6038,A(PD),85074,Res,7.7,Yes,1,Yes
1356,A(PD),91052,Res,10.5,Yes,2,Yes
1357,A(PD),96028,Res,11.6,Yes,2,Yes
983,IP,,,0,,13,Yes
6633,R-1-2,06105,,0,,1,Yes
6146,R-2(PD),77098,Res,7.5,Yes,1,Yes
1076,R-1-5(PD),70101,Res,7.2,No,1,Yes
1077,CP,,,0,,5,Yes
5182,R-1-8(PD),70096,Res,5,Yes,1,Yes
1065,A(PD),02013,Res,4.3,Yes,1,Yes
6949,A(PD),75097,Ind,0,,13,Yes
6951,A(PD),87020,Ind,0,,13,Yes
6952,LI,08009,,0,,14,Yes
6985,R-1-2,,,0,,1,Yes
6986,A(PD),80279,OS,0,,17,Yes
1150,A(PD),82058,Com,0,,6,Yes
1151,R-M(PD),77121,OS,0,,17,Yes
7136,CN,,,0,,6,Yes
1370,A,,,0,,17,Yes
1371,A(PD),85068,Res,9.7,Yes,2,Yes
1358,R-2,,,0,,2,Yes
1448,CP,,,0,,5,Yes
1196,A(PD),04004,Res,10.3,Yes,2,Yes
6144,A(PD),95026,Res,15,Yes,2,Yes
1281,CN,,,0,,6,Yes
7561,CN,,,0,,6,Yes
1027,A(PD),83041,Res,12.1,Yes,2,Yes
1028,R-1-8,86023,,0,,1,Yes
7275,A(PD),97045,Res,1.6,Yes,1,Yes
1098,R-1-1(PD),73062,Res,12.8,Yes,2,Yes
1099,R-1-1(PD),80050,Res,7.2,Yes,1,Yes
1122,A,,,0,,17,Yes
1124,A(PD),77152,Com,0,,6,Yes
5256,A(PD),97075,Res,32.7,Yes,3,Yes
1164,A,,,0,,17,Yes
1165,R-1-8,78026,,0,,1,Yes
1166,A(PD),72131,Res,6.2,Yes,1,Yes
892,A(PD),93012,Mix,53,Yes,18,Yes
893,CN,,,0,,6,Yes
1372,R-1-8(PD),77224,Res,7.7,Yes,1,Yes
1373,A(PD),90062,Res,19.5,Yes,2,Yes
6466,A(PD),84076,Com,0,,6,Yes
1464,R-1-8,,,0,,1,Yes
7146,A(PD),06100,Res,6,Yes,1,No
5757,R-2,,,0,,2,Yes
1211,R-1-8,,,0,,1,Yes
1212,CP,,,0,,5,Yes
1214,A(PD),79204,Res,19.8,Yes,2,Yes
1282,R-M,,,0,,3,Yes
1283,R-M(PD),72101,Res,30,Yes,3,Yes
1312,A(PD),93041,Res,10.3,Yes,2,Yes
1403,R-MH,80133,,0,,2,Yes
7570,IP,,,0,,13,Yes
827,A(PD),05032,Res,68.3,Yes,3,Yes
1060,A(PD),99057,Ind,0,,13,Yes
1061,A(PD),81072,Res,8,Yes,1,Yes
1137,R-1-8,,,0,,1,Yes
1138,A(PD),78053,Res,13.9,Yes,2,Yes
7571,R-1-5,,,0,,1,Yes
1749,CN,,,0,,6,Yes
4063,A(PD),96036,Res,10.3,Yes,2,Yes
1784,A(PD),01100,Res,161,Yes,3,Yes
4789,A(PD),02046,Mix,145,Yes,18,No
1911,CN,,,0,,6,Yes
1912,CP,,,0,,5,Yes
1913,LI,,,0,,14,Yes
1914,A(PD),80287,Res,73,Yes,3,Yes
1915,CN,,,0,,6,Yes
1916,CP,04020,,0,,5,Yes
