STM_OTF_ID,COMPKEY,COMPTYPE,TYPE,PCD_TYPE,PCD_IN_DAT,PCD_MANUF,STATUS,FLAP_BRAND,AGENCY,OWNER,QTR_PANEL,WATERWAY,MAJ_W_SHED,LONG_NAD83,LAT_NAD83,DETAL_LINK,QUALTY_LEV,REC_DRAW,OTH_PN_CRE,OTH_PN_MOD,CONST_DATE,ACCEP_DATE,AT_MOD_DAT,GE_MOD_DAT,MESSAGE
116,,87,Flapgate,,,,EXISTING,Waterman,,San Jose,83C,Guadalupe River,Guadalupe River,-121.89083,37.325726,,C2,0,MGE,,,,20110916122544,20101106231636,"MRF:Outfall isn‘t clearly visible on the orthophoto,CITY:It is a twin outfall"
118,,87,Pipe,,,,EXISTING,Waterman,,San Jose,83D,Guadalupe River,Guadalupe River,-121.890116,37.322939,,C2,0,MGE,,,,20110916122544,20101115073040,
119,,87,Pipe,,,,EXISTING,Calco,,San Jose,83D,Guadalupe River,Guadalupe River,-121.889223,37.320068,,C2,0,MGE,,,,20110916122544,20101110185114,
123,,87,Flapgate,,,,EXISTING,Armco,,San Jose,83C,Los Gatos Creek,Guadalupe River,-121.901283,37.325687,,C2,0,MGE,,,,20110916122544,20101106232828,MRF:Outfall isn‘t clearly visible on the orthophoto
125,,87,Pipe,,,,EXISTING,Calco,,San Jose,83A,Guadalupe River,Guadalupe River,-121.899704,37.334494,,C2,0,MGE,,,,20110916122544,20101106225424,MRF:Outfall isn‘t clearly visible on the orthophoto
128,,87,Pipe,,,,EXISTING,Calco,,San Jose,83A,Los Gatos Creek,Guadalupe River,-121.899316,37.332002,,C2,0,MGE,,,,20110916122544,20101106230650,MRF:Outfall isn‘t clearly visible on the orthophoto
2571,,87,Pipe,,,,EXISTING,,,San Jose,116B,Upper Silver Creek,Coyote,-121.772488,37.28493,,D2,-1,1-8470,,19930428000000,,20140305142518,20110902060555,MRF:Can't locate the outfall from Google Earth or Orthophoto
2572,,87,Riprap,,,,EXISTING,,,San Jose,116D,Upper Silver Creek,Coyote,-121.761166,37.274675,,D2,-1,1-8471,,19920122000000,19930121000000,20110916122547,20110902060556,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2573,,87,Riprap,,,,EXISTING,,,San Jose,117C,Upper Silver Creek,Coyote,-121.758955,37.273122,,D2,-1,1-8471,,19920122000000,19930121000000,20110916122547,20110902060556,
2574,,87,Riprap,,,,EXISTING,,,San Jose,117C,Upper Silver Creek,Coyote,-121.759833,37.268966,,D2,-1,1-8472,,19940502000000,,20110916122547,20110902060557,
2575,,87,Concrete,,,,EXISTING,,,San Jose,117C,Upper Silver Creek,Coyote,-121.759233,37.269103,,D2,-1,1-8476,,20010423000000,,20110916122547,20110902060557,
2576,,87,Concrete,,,,EXISTING,,,San Jose,117A,Thompson Creek,Coyote,-121.744395,37.287333,,D2,-1,1-8410,,19930330000000,,20110916122547,20110902060557,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2577,,87,Concrete,,,,EXISTING,,,San Jose,117A,Thompson Creek,Coyote,-121.744878,37.283816,,D2,-1,1-8409,,19920203000000,,20110916122547,20110908092930,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2578,,87,Concrete,,,,EXISTING,,,San Jose,117C,Upper Silver Creek,Coyote,-121.759667,37.273855,,D2,-1,1-8468,,19930311000000,,20110916122547,20110908094725,
2579,,87,Concrete,,,,EXISTING,,,San Jose,117A,Thompson Creek,Coyote,-121.744407,37.287277,,D2,-1,1-8410,,19930330000000,,20110916122547,20110902060600,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2675,,87,Concrete,,,,EXISTING,,,San Jose,144C,Fisher Creek,Coyote,-121.747021,37.210478,,D2,-1,3-14785,,20070309000000,,,20111031080032,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2676,,87,Pipe,,,,EXISTING,,,San Jose,144C,Fisher Creek,Coyote,-121.747252,37.214623,,D2,-1,3-14785,DD-3261,20070309000000,,20140210111951,20140210111825,
2677,,87,Pipe,,,,EXISTING,,,San Jose,157A,Fisher Creek,Coyote,-121.739688,37.199198,,D2,-1,3-14785,DD-3258,20070309000000,,20140128144258,20140129084216,original flapgate rusted off
758,,87,Pipe,,,,EXISTING,,,San Jose,144C,Fisher Creek,Coyote,-121.750601,37.213515,,D3,0,MGE,DD-3262,,,,20140210121911,outfall is a tee intersection on the end of a pipe
763,,87,Pipe,,,,EXISTING,,,San Jose,100D,Coyote Creek,Coyote,-121.818778,37.290153,,D3,0,MGE,DD-3268,,,,20140307112802,
2640,,87,Riprap,,,,EXISTING,,,San Jose,50D,Guadalupe River,Guadalupe River,-121.926713,37.375907,,D2,0,MGE,,,,20111020104115,20110925151933,ONLY ONE DIP SHEET FOR OUTFALL NUMBERS 2423A & 2423B
2654,,87,Water Way,,,,EXISTING,,,San Jose,51C,Coyote Creek,Coyote,-121.903801,37.382311,,D2,0,MGE,,,,20111020104116,20110925154032,"FLAPGATE NOT WORKING, INVERT ELEV. IS TAKEN AT MOUTH OF C.M.P PIPE LEADING OUT OF RCP FLAPGATE AND SHOT THROUGH 4' OF MUD"
2656,,87,Water Way,,,,EXISTING,,,San Jose,51C,Coyote Creek,Coyote,-121.903821,37.382316,,D2,0,MGE,,,,20111020104116,20110925154054,"FLAPGATE NOT WORKING, INVERT ELEV. IS TAKEN AT MOUTH OF C.M.P PIPE LEADING OUT OF RCP FLAPGATE AND SHOT THROUGH 4' OF MUD"
2658,,87,Concrete,,,,EXISTING,,,San Jose,130D,Canoas Creek,Guadalupe River,-121.772301,37.242705,,D2,-1,04-438304,,20070508000000,20080507000000,20110916122547,20110908091508,MRF:Can't locate the outfall from Google Earth or Orthophoto
2659,,87,Concrete,,,,EXISTING,,,San Jose,130D,Canoas Creek,Guadalupe River,-121.772566,37.243247,,D2,-1,04-438304,,20070508000000,20080507000000,20110916122547,20110908091937,MRF:Can't locate the outfall from Google Earth or Orthophoto
2660,,87,Concrete,,,,EXISTING,,,San Jose,130D,Canoas Creek,Guadalupe River,-121.77205,37.243081,,D2,-1,04-438304,,20070508000000,20080507000000,20110916122547,20110908092720,MRF:Can't locate the outfall from Google Earth or Orthophoto
2404,,87,Concrete,,,,EXISTING,,,San Jose,98A,San Tomas Aquino Creek,San Tomas,-121.964165,37.30885,,C2,0,DD-2614,,20080726000000,,20110916122544,20110612111251,MRF:locate the Outfall from Google Earth
2405,,87,Concrete,,,,EXISTING,,,San Jose,98A,San Tomas Aquino Creek,San Tomas,-121.963471,37.313393,,C2,0,MGE,DD-2469,20080729000000,,20140124085551,20140124085315,Further modified by DD-3251
2406,,87,Pipe,,,,EXISTING,,,San Jose,98D,Los Gatos Creek,Guadalupe River,-121.931431,37.297295,,C2,0,DD-2666,,20080729000000,,20110916122544,20110612111252,
2424,,87,Pipe,,,,EXISTING,,,San Jose,141D,Golf Creek,Guadalupe River,-121.867273,37.208593,,C2,0,MGE,,20100430000000,,20110916122544,20110612111253,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2425,,87,Pipe,,,,EXISTING,,,San Jose,141D,Golf Creek,Guadalupe River,-121.867275,37.208588,,C2,0,MGE,,20100430000000,,20110916122544,20110612111253,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2517,,87,Concrete,,,,EXISTING,,,San Jose,96B,Calabazas Creek,Calabazas,-122.03119,37.311953,,D2,-1,3-12797,,20081018000000,,20110916122547,20110613103311,MRF:Can't locate the outfall from Google Earth or Orthophoto
2518,,87,Concrete,,,,EXISTING,,,San Jose,96D,Calabazas Creek,Calabazas,-122.029902,37.294851,,D2,-1,1-7547,,19850312000000,,20110916122547,20110613103312,MRF:Can't locate the outfall from Google Earth or Orthophoto
2519,,87,Riprap,,,,EXISTING,,,San Jose,114B,Canoas Creek,Guadalupe River,-121.880358,37.281415,,D2,-1,3-07376,,19990629000000,,20110916122547,20110616191733,
2520,,87,Riprap,,,,EXISTING,,,San Jose,114B,Canoas Creek,Guadalupe River,-121.869112,37.280287,,D2,-1,3-12712,,20010322000000,20090129000000,20121102083416,20110613103312,
416,,87,Riprap,,,,EXISTING,,,San Jose,141B,Golf Creek,Guadalupe River,-121.873349,37.227369,,C2,0,MGE,,,,20110916122544,20110612111204,
419,,87,Riprap,,,,EXISTING,,,San Jose,141B,Golf Creek,Guadalupe River,-121.872064,37.226096,,C2,0,DD-0064,,,,20110916122544,20110612111204,
420,,87,Riprap,,,,EXISTING,,,San Jose,127B,Ross Creek,Guadalupe River,-121.931278,37.245819,,D2,0,PP0847,,19651201000000,,20140128133825,20110612111204,MRF:Can't locate the Outfall from Google Earth or Orthophoto
422,,87,Pipe,,,,EXISTING,,,San Jose,141A,Guadalupe Creek,Guadalupe River,-121.903789,37.226213,,C2,0,MGE,,,,20110916122544,20110612111205,MRF:Can't locate the Outfall from Google Earth or Orthophoto
423,,87,Pipe,,,,EXISTING,,,San Jose,98D,Los Gatos Creek,Guadalupe River,-121.932065,37.297076,,C2,0,DD-2666,,20080729000000,,20110916122544,20110612111205,MRF:Can't locate the Outfall from Google Earth or Orthophoto
424,,87,Pipe,,,,EXISTING,,,San Jose,141A,Guadalupe Creek,Guadalupe River,-121.904052,37.226279,,C2,0,MGE,,,,20110916122544,20110612111205,MRF:Can't locate the Outfall from Google Earth or Orthophoto
425,,87,Riprap,,,,EXISTING,,,San Jose,141B,Golf Creek,Guadalupe River,-121.876384,37.222042,,C2,-1,TR5301,DD-0064,,,20121129081359,20110612111206,MRF:Can't locate the Outfall from Google Earth or Orthophoto
426,,87,Pipe,,,,EXISTING,,,San Jose,97A,Saratoga Creek,San Tomas,-121.996279,37.311693,,C2,0,MGE,,,,20110916122544,20110612111206,MRF:Can't locate the Outfall from Google Earth or Orthophoto
429,,87,Riprap,,,,EXISTING,,,San Jose,128D,Guadalupe River,Guadalupe River,-121.870934,37.245946,,C2,0,TR8092,,,,20110916122544,20110612111206,
431,,87,Riprap,,,,EXISTING,,,San Jose,141B,Golf Creek,Guadalupe River,-121.876608,37.220141,,C2,0,DD-0064,,,,20110916122544,20110612111206,
433,,87,Riprap,,,,EXISTING,,,San Jose,141B,Golf Creek,Guadalupe River,-121.876645,37.219624,,C2,0,MGE,,,,20110916122544,20110612111207,
435,,87,Pipe,,,,EXISTING,,,San Jose,128D,Alamitos Creek,Guadalupe River,-121.872858,37.241314,,C2,0,1-16_ALMDN_LK_PK_ALMD0888,,19891016000000,,20110916122544,20110614220259,
439,,87,Riprap,,,,EXISTING,,,San Jose,128D,Alamitos Creek,Guadalupe River,-121.870422,37.239555,,C2,0,MGE,,,,20110916122544,20110612111208,
440,,87,Riprap,,,,EXISTING,,,San Jose,128D,Alamitos Creek,Guadalupe River,-121.870771,37.242923,,C2,0,MGE,,,,20110916122544,20110616184025,
167,,87,Concrete,,,,EXISTING,,,San Jose,83C,Los Gatos Creek,Guadalupe River,-121.902116,37.317153,,C2,0,MGE,,,,20110916122544,20101106235729,MRF:Outfall isn‘t clearly visible on the orthophoto
168,,87,Concrete,,,,EXISTING,Calco,,San Jose,83C,Los Gatos Creek,Guadalupe River,-121.902324,37.323907,,C2,0,MGE,,,,20110916122544,20101107000901,MRF:Outfall isn‘t clearly visible on the orthophoto
169,,87,Concrete,,,,EXISTING,,,San Jose,83C,Los Gatos Creek,Guadalupe River,-121.902667,37.32385,,C2,-1,1-9805,,20071114000000,,20110916122544,20101116064818,"MRF:Outfall isn‘t clearly visible on the orthophoto,MGE indicates FLAPGATE as 'Y' but cannot find record in CSJ  Flapgates List-2011.xls"
170,,87,Riprap,,,,EXISTING,Waterman,,San Jose,83A,Guadalupe River,Guadalupe River,-121.902476,37.341418,,C2,-1,3-12873,,20060328000000,,20110916122544,20101014232818,MRF:Outfall isn‘t clearly visible on the orthophoto
176,,87,Concrete,,,,EXISTING,Waterman,,San Jose,83C,Los Gatos Creek,Guadalupe River,-121.902707,37.321061,,C2,0,MGE,,,,20110916122544,20101104194915,MRF:Outfall isn‘t clearly visible on the orthophoto
177,,87,Pipe,,,,EXISTING,Calco,,San Jose,83D,Guadalupe River,Guadalupe River,-121.889672,37.314639,,C2,0,MGE,,,,20110916122544,20101110184920,
202,,87,Riprap,,,,EXISTING,Calco,,San Jose,99B,Guadalupe River,Guadalupe River,-121.882126,37.301671,,C2,0,MGE,,,,20110916122544,20101106224857,MRF:Outfall isn‘t clearly visible on the orthophoto
204,,87,Concrete,,,,EXISTING,Waterman,,San Jose,99D,Guadalupe River,Guadalupe River,-121.880586,37.297014,,C2,0,MGE,,,,20110916122544,20101026201146,
228,,87,Flapgate,,,,EXISTING,Calco,,San Jose,99A,Los Gatos Creek,Guadalupe River,-121.908015,37.309272,,C2,0,DD-0227,,20031007000000,,20110916122544,20101106224931,MRF:Outfall isn‘t clearly visible on the orthophoto
229,,87,Pipe,,,,EXISTING,,,San Jose,99A,Los Gatos Creek,Guadalupe River,-121.904349,37.312531,,C2,0,MGE,,,,20110916122544,20101024194010,MRF:Outfall isn‘t clearly visible on the orthophoto
232,,87,Riprap,,,,EXISTING,Armco,,San Jose,99A,Los Gatos Creek,Guadalupe River,-121.904076,37.313444,,C2,0,MGE,,,,20110916122544,20101106221831,MRF:Outfall isn‘t clearly visible on the orthophoto
233,,87,Riprap,,,,EXISTING,,,San Jose,99A,Los Gatos Creek,Guadalupe River,-121.904503,37.312665,,C2,0,MGE,,,,20110916122544,20101024193959,MRF:Outfall isn‘t clearly visible on the orthophoto
248,,87,Flapgate,,,,EXISTING,Waterman,,San Jose,99D,Guadalupe River,Guadalupe River,-121.882253,37.288157,,C2,-1,0657-36,,20020228000000,,20130131141825,20101107004451,"54"" Flapgate"
255,,87,Pipe,,,,EXISTING,Waterman,,San Jose,99A,Guadalupe River,Guadalupe River,-121.889992,37.314438,,C2,0,MGE,,,,20110916122544,20101106220049,
259,,87,Riprap,,,,EXISTING,,,San Jose,99A,Los Gatos Creek,Guadalupe River,-121.904352,37.312745,,C2,0,MGE,,,,20110916122544,20101024194021,MRF:Outfall isn‘t clearly visible on the orthophoto
1058,,87,Flapgate,,,,EXISTING,Waterman,,San Jose,99B,Guadalupe River,Guadalupe River,-121.882247,37.303986,,C2,0,CAL087,,,,20110916122544,20101106223531,
1059,,87,Pipe,,,,EXISTING,Waterman,,San Jose,83A,Guadalupe River,Guadalupe River,-121.899762,37.334489,,C2,0,916853,,,,20110916122544,20101107004838,MRF:Outfall isn‘t clearly visible on the orthophoto
1072,,87,Riprap,,,,EXISTING,Waterman,,San Jose,99B,Guadalupe River,Guadalupe River,-121.884354,37.30718,,C2,0,TR8087,,19870102000000,,20110916122544,20101106222146,
85,,87,Riprap,,,,EXISTING,,,San Jose,83D,Guadalupe River,Guadalupe River,-121.889475,37.315772,,C2,0,MGE,,,,20110916122544,20101110184838,MRF: MGE indicates FLAPGATE as 'Y' but cannot find record in CSJ  Flapgates List-2011.xls
165,,87,Flapgate,,,,EXISTING,Hydro,,San Jose,83A,Guadalupe River,Guadalupe River,-121.90141,37.336982,,C2,0,MGE,,,,20110916122544,20101019200146,
2167,,87,Riprap,,,,EXISTING,,,San Jose,83B,Coyote Creek,Coyote,-121.87054,37.340655,,C2,0,DD-0015,,20010924000000,,20110916122544,20101106222827,MRF:Outfall isn‘t clearly visible on the orthophoto
101,,87,Pipe,,,,EXISTING,,,San Jose,83A,Guadalupe River,Guadalupe River,-121.894577,37.329801,,C2,0,MGE,,,,20110916122544,20101107005846,"MRF:Outfall isn‘t clearly visible on the orthophoto,MGE indicates FLAPGATE as 'Y' but cannot find record in CSJ  Flapgates List-2011.xls"
111,,87,Pipe,,,,EXISTING,,,San Jose,83A,Los Gatos Creek,Guadalupe River,-121.899543,37.329531,,C2,0,MGE,,,,20110916122544,20101105030313,"MRF:Outfall isn‘t clearly visible on the orthophoto,MGE indicates FLAPGATE as 'Y' but cannot find record in CSJ  Flapgates List-2011.xls"
120,,87,Pipe,,,,EXISTING,,,San Jose,83D,Guadalupe River,Guadalupe River,-121.889218,37.319908,,C2,0,MGE,,,,20110916122544,20101110185128,
122,,87,Pipe,,,,EXISTING,,,San Jose,83D,Guadalupe River,Guadalupe River,-121.888317,37.317295,,C2,0,PP1044,,,,20110916122544,20101023190735,"MRF:Outfall isn‘t clearly visible on the orthophoto,MGE indicates FLAPGATE as 'Y' but cannot find record in CSJ  Flapgates List-2011.xls"
124,,87,Riprap,,,,EXISTING,,,San Jose,83A,Guadalupe River,Guadalupe River,-121.900709,37.336316,,C2,0,MGE,,,,20110916122544,20101107004755,MRF:Outfall isn‘t clearly visible on the orthophoto
132,,87,Pipe,,,,EXISTING,,,San Jose,83A,Guadalupe River,Guadalupe River,-121.897791,37.332685,,C2,0,MGE,,,,20110916122544,20101106225947,MRF:Outfall isn‘t clearly visible on the orthophoto
142,,87,Riprap,,,,EXISTING,Armco,,San Jose,99B,Guadalupe River,Guadalupe River,-121.883391,37.305509,,C2,0,MGE,,,,20110916122544,20101109172949,
144,,87,Riprap,,,,EXISTING,,,San Jose,99B,Guadalupe River,Guadalupe River,-121.88399,37.306896,,C2,0,DD-0343,,20021031000000,,20110916122544,20101107010842,
148,,87,Pipe,,,,EXISTING,Waterman,,San Jose,99B,Guadalupe River,Guadalupe River,-121.886489,37.31074,,C2,0,MGE,,,,20110916122544,20101106220934,
149,,87,Pipe,,,,EXISTING,Armco,,San Jose,99B,Guadalupe River,Guadalupe River,-121.88564,37.309376,,C2,0,MGE,,,,20110916122544,20101107010357,
151,,87,Riprap,,,,EXISTING,Armco,,San Jose,99B,Guadalupe River,Guadalupe River,-121.884316,37.307438,,C2,0,MGE,,,,20110916122544,20101109171847,
154,,87,Concrete,,,,EXISTING,Calco,,San Jose,99D,Guadalupe River,Guadalupe River,-121.880841,37.292321,,C2,0,MGE,,,,20110916122544,20101111010032,
175,,87,Pipe,,,,EXISTING,,,San Jose,83A,Los Gatos Creek,Guadalupe River,-121.899576,37.331878,,C2,0,MGE,,,,20110916122544,20101106230824,MRF:Outfall isn‘t clearly visible on the orthophoto
197,,87,Riprap,,,,EXISTING,,,San Jose,99D,Guadalupe River,Guadalupe River,-121.880962,37.294524,,C2,0,MGE,,,,20110916122544,20101107012806,
198,,87,Concrete,,,,EXISTING,,,San Jose,99D,Guadalupe River,Guadalupe River,-121.880422,37.293326,,D3,0,MGE,DD-3257,,,20140128091523,20140128090413,6' culvert is ruptured and partially broken away
201,,87,Riprap,,,,EXISTING,,,San Jose,99D,Guadalupe River,Guadalupe River,-121.881308,37.298008,,C2,0,MGE,,,,20110916122544,20101107010117,
205,,87,Concrete,,,,EXISTING,,,San Jose,99D,Guadalupe River,Guadalupe River,-121.881871,37.289091,,C2,0,MGE,,,,20110916122544,20101108223755,
209,,87,Riprap,,,,EXISTING,,,San Jose,99D,Guadalupe River,Guadalupe River,-121.88053,37.30025,,C2,0,MGE,,,,20110916122544,20101107010046,MRF:Outfall isn‘t clearly visible on the orthophoto
221,,87,Pipe,,,,EXISTING,,,San Jose,99D,Guadalupe River,Guadalupe River,-121.880886,37.29166,,C2,0,MGE,,,,20110916122544,20101106235805,
1073,,87,Riprap,,,,EXISTING,,,San Jose,99B,Guadalupe River,Guadalupe River,-121.885258,37.308766,,C2,0,TR7254,,19820202000000,,20110916122544,20101106221739,
273,,87,Riprap,,,,EXISTING,,,San Jose,114B,Canoas Creek,Guadalupe River,-121.871629,37.28061,,C2,0,MGE,,,,20110916122544,20110612111136,"MRF:Can't locate the Outfall from Google Earth or Orthophoto,MGE indicates FLAPGATE as ‘Y’ but cannot find record in CSJ  Flapgates List-2011.xls"
274,,87,Riprap,,,,EXISTING,,,San Jose,114B,Canoas Creek,Guadalupe River,-121.867256,37.280941,,C2,0,MGE,,,,20110916122544,20110612111137,
278,,87,Riprap,,,,EXISTING,,,San Jose,114D,Guadalupe Creek,Guadalupe River,-121.87554,37.263382,,C2,0,MGE,,,,20110916122544,20110612111138,MRF:Can't locate the Outfall from Google Earth or Orthophoto
280,,87,Flapgate,,,,EXISTING,Waterman,,San Jose,114D,Ross Creek,Guadalupe River,-121.888264,37.262842,,C2,0,DD-0269,,,,20110916122544,20110612111138,MRF:locate the Outfall from Google Earth
282,,87,Riprap,,,,EXISTING,,,San Jose,114D,Ross Creek,Guadalupe River,-121.887398,37.262967,,C2,0,MGE,,,,20110916122544,20110612111139,MRF:Can't locate the Outfall from Google Earth or Orthophoto
283,,87,Pipe,,,,EXISTING,,,San Jose,114D,Ross Creek,Guadalupe River,-121.886433,37.263303,,C2,0,MGE,,,,20110916122544,20110620125420,MRF:Can't locate the Outfall from Google Earth or Orthophoto
284,,87,Pipe,,,,EXISTING,,,San Jose,114D,Ross Creek,Guadalupe River,-121.884994,37.263674,,C2,0,MGE,,,,20110916122544,20110620125438,
286,,87,Riprap,,,,EXISTING,,,San Jose,114C,Ross Creek,Guadalupe River,-121.89445,37.261511,,C2,0,MGE,,,,20110916122544,20110620125453,MRF:Can't locate the Outfall from Google Earth or Orthophoto
287,,87,Riprap,,,,EXISTING,,,San Jose,114C,Ross Creek,Guadalupe River,-121.891358,37.262011,,C2,0,MGE,,,,20110916122544,20110612111142,
303,,87,Riprap,,,,EXISTING,Waterman,,San Jose,114B,Guadalupe River,Guadalupe River,-121.87798,37.277248,,C2,0,MGE,,,,20110916122544,20110612111142,MRF:Can't locate the Outfall from Google Earth or Orthophoto
347,,87,Pipe,,,,EXISTING,,,San Jose,128A,Ross Creek,Guadalupe River,-121.904762,37.258055,,C2,0,MGE,,,,20110916122544,20110616113514,MRF:Can't locate the Outfall from Google Earth or Orthophoto
348,,87,Pipe,,,,EXISTING,,,San Jose,128A,Ross Creek,Guadalupe River,-121.903499,37.259097,,D2,0,776033,,19760801000000,,20140310150602,20140310124001,invert is 179.11
912,,87,Flapgate,,,,EXISTING,,,San Jose,101C,Upper Silver Creek,Coyote,-121.795455,37.297338,,C2,,MGE,DD-3037,,,,20150219135727,
919,,87,Riprap,,,,EXISTING,,,San Jose,116C,Coyote Creek,Coyote,-121.797063,37.274207,,C2,0,MGE,DD-2923,,,,20150223114047,
920,,87,Riprap,,,,EXISTING,,,San Jose,116C,Coyote Creek,Coyote,-121.797063,37.274205,,C2,0,MGE,DD-2923,,,,20150223114113,
921,,87,Riprap,,,,EXISTING,,,San Jose,116C,Coyote Creek,Coyote,-121.797063,37.274204,,C2,0,MGE,DD-2923,,,,20150223114139,
922,,87,Water Way,,,,EXISTING,,,San Jose,116A,Coyote Creek,Coyote,-121.797236,37.274544,,C2,0,MGE,DD-2923,,,20150223120530,20150223120404,
923,,87,Flapgate,,,,EXISTING,Waterman,SCVWD,San Jose,68A,Lower Silver Creek,Coyote,-121.855734,37.357884,,C3,0,DD-2821,,,,,20150302123927,
619,,87,Flapgate,,,,EXISTING,Waterman,SCVWD,San Jose,68A,Lower Silver Creek,Coyote,-121.855734,37.357884,,C3,0,DD-2821,,,,20150520082203,20150302124119,
890,,87,Riprap,,,,EXISTING,,,San Jose,83C,Guadalupe River,Guadalupe River,-121.891548,37.317855,,C2,0,MGE,DD-3067,,,,20150113122122,
891,,87,ENERGY DISSIPATOR,,,,EXISTING,,,San Jose,101D,Thompson Creek,Coyote,-121.769098,37.290621,,C2,0,MGE,DD-3068,,,,20150113135133,
892,,87,Concrete,,,,EXISTING,,,San Jose,83C,Los Gatos Creek,Guadalupe River,-121.903819,37.323877,,C2,0,MGE,DD-3070,,,,20150113142624,
849,,87,Concrete,,,,EXISTING,,,San Jose,102C,Yerba Buena Creek,Coyote,-121.740329,37.292453,,D2,,DD-3299,,,,,20141204122626,
888,,87,Pipe,,,,EXISTING,,,San Jose,53A,Upper Penitencia Creek,Coyote,-121.812357,37.394363,,D3,0,DD-3196,,,,,20150107153430,
889,,87,Pipe,,,,EXISTING,,,San Jose,53A,Upper Penitencia Creek,Coyote,-121.812079,37.394277,,D3,0,DD-3196,,,,,20150107154338,
850,,87,Pipe,,,,EXISTING,,,San Jose,144A,Coyote Creek,Coyote,-121.74861,37.22876,,C2,0,MGE,DD-3296,,,,20141205123251,
851,,87,Flapgate,,,,EXISTING,,,San Jose,144A,Coyote Creek,Coyote,-121.748853,37.228814,,C2,0,MGE,DD-3296,,,,20141205123408,
852,,87,Flapgate,,,,EXISTING,,,San Jose,144A,Coyote Creek,Coyote,-121.746457,37.231316,,C2,0,MGE,DD-3296,,,,20141205123814,
